time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
81;-2.0000000000;1.1100000000;-9.5400000000;11.0000000000;5.2500000000;1.7500000000;18.7500000000;-5.0000000000;32.1875000000;0.0977170000;0.7433470000;0.6607670000;-0.0354000000
82;-1.9300000000;1.0400000000;-9.5600000000;-2.9375000000;-1.6250000000;0.3750000000;19.1875000000;-4.5625000000;33.0000000000;0.0982060000;0.7426150000;0.6615600000;-0.0349120000
83;-2.0100000000;1.0700000000;-9.5400000000;1.9375000000;-3.6250000000;0.6250000000;19.1875000000;-4.5625000000;33.0000000000;0.0991210000;0.7421260000;0.6619260000;-0.0357670000
84;-2.0200000000;1.3700000000;-9.6300000000;-1.6875000000;0.6250000000;-2.5000000000;19.8750000000;-4.2500000000;34.1875000000;0.0982060000;0.7401120000;0.6643070000;-0.0366210000
85;-1.8200000000;1.0700000000;-9.6500000000;-1.9375000000;3.5000000000;-2.6250000000;19.1875000000;-5.7500000000;33.7500000000;0.0986330000;0.7399900000;0.6644290000;-0.0358280000
86;-1.9200000000;0.9200000000;-9.3700000000;4.6875000000;-1.0000000000;6.2500000000;19.5000000000;-5.0000000000;32.8750000000;0.0984500000;0.7390140000;0.6655270000;-0.0349120000
87;-1.8600000000;1.1800000000;-9.6400000000;-1.4375000000;2.1250000000;4.6250000000;19.5000000000;-5.0000000000;33.7500000000;0.0980220000;0.7384640000;0.6661990000;-0.0353390000
88;-2.0600000000;0.9900000000;-9.4700000000;-2.5625000000;-2.3750000000;5.3750000000;19.5000000000;-5.0000000000;33.7500000000;0.0991210000;0.7371830000;0.6674800000;-0.0348510000
89;-1.9600000000;1.0000000000;-9.4700000000;5.9375000000;-3.5000000000;13.6875000000;18.7500000000;-4.5625000000;32.5625000000;0.0994870000;0.7374880000;0.6669920000;-0.0360720000
90;-1.9500000000;1.3000000000;-9.6200000000;0.5625000000;-1.8750000000;1.6250000000;19.8750000000;-4.5625000000;33.0000000000;0.1004640000;0.7394410000;0.6647340000;-0.0355830000
91;-2.0300000000;1.0800000000;-9.6000000000;-1.9375000000;1.0000000000;6.2500000000;19.8750000000;-5.7500000000;32.5625000000;0.1004030000;0.7415770000;0.6623540000;-0.0351560000
92;-1.9800000000;0.8800000000;-9.6100000000;4.8125000000;-2.2500000000;-2.8750000000;20.6875000000;-5.0000000000;33.0000000000;0.1006470000;0.7410280000;0.6628420000;-0.0364990000
93;-2.0100000000;1.2000000000;-9.7000000000;9.2500000000;2.7500000000;-6.5000000000;20.6875000000;-5.0000000000;33.0000000000;0.0996700000;0.7403560000;0.6636960000;-0.0379030000
94;-2.0900000000;1.1300000000;-9.5100000000;-4.3125000000;-0.2500000000;0.5000000000;19.1875000000;-5.7500000000;32.1875000000;0.1004640000;0.7414550000;0.6623540000;-0.0376590000
95;-1.8100000000;0.6400000000;-9.6500000000;8.5000000000;2.2500000000;-11.9375000000;20.2500000000;-5.0000000000;33.2500000000;0.0993650000;0.7401730000;0.6639400000;-0.0384520000
96;-2.0300000000;1.0800000000;-9.5300000000;1.8125000000;4.0000000000;-5.2500000000;20.2500000000;-5.0000000000;33.0000000000;0.0988770000;0.7401120000;0.6640620000;-0.0381470000
97;-1.9700000000;1.2600000000;-9.5400000000;-2.4375000000;0.2500000000;4.6250000000;19.5000000000;-5.0000000000;32.5625000000;0.0980830000;0.7393800000;0.6650390000;-0.0379640000
