time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
125;0.1900000000;-2.2900000000;-9.4000000000;-0.3750000000;1.4375000000;0.3125000000;6.1875000000;-5.0000000000;46.2500000000;0.0096440000;0.2418210000;-0.9630130000;-0.1187130000
126;0.3200000000;-2.1800000000;-9.4200000000;1.9375000000;1.6875000000;0.6250000000;6.5625000000;-4.1875000000;46.3750000000;0.0095210000;0.2418210000;-0.9629520000;-0.1190190000
127;0.2800000000;-2.2500000000;-9.1000000000;-0.1250000000;0.8750000000;-0.8125000000;6.5625000000;-4.1875000000;46.3750000000;0.0089720000;0.2418210000;-0.9629520000;-0.1192020000
128;0.3300000000;-1.9700000000;-9.3600000000;3.2500000000;-1.2500000000;0.4375000000;5.7500000000;-4.5625000000;45.0625000000;0.0095830000;0.2416380000;-0.9628910000;-0.1199950000
129;0.3500000000;-2.3100000000;-9.1900000000;-2.0000000000;-0.7500000000;2.8125000000;6.1875000000;-4.5625000000;45.8750000000;0.0097050000;0.2409060000;-0.9631350000;-0.1194460000
130;0.3200000000;-2.1300000000;-8.9400000000;1.5625000000;-1.6875000000;-1.3750000000;6.1875000000;-4.1875000000;44.3750000000;0.0102540000;0.2411500000;-0.9630130000;-0.1196290000
131;0.5400000000;-1.9100000000;-8.7300000000;2.0000000000;-2.8125000000;-0.1875000000;5.7500000000;-3.8750000000;43.8750000000;0.0111080000;0.2412720000;-0.9628910000;-0.1202390000
132;0.4500000000;-1.7600000000;-8.1400000000;0.8125000000;-7.8750000000;-0.1250000000;5.7500000000;-3.8750000000;43.8750000000;0.0128780000;0.2415160000;-0.9628910000;-0.1199340000
133;0.3600000000;-1.4000000000;-8.0600000000;-6.8750000000;-12.9375000000;3.2500000000;6.1875000000;-4.5625000000;45.8750000000;0.0176390000;0.2412110000;-0.9631960000;-0.1171880000
134;0.5300000000;-1.7000000000;-7.3800000000;-23.0000000000;-13.6875000000;6.4375000000;5.3750000000;-4.1875000000;45.8750000000;0.0198970000;0.2401120000;-0.9641110000;-0.1112670000
135;0.0000000000;-1.0700000000;-6.9200000000;-15.7500000000;-28.1875000000;4.1250000000;6.8750000000;-5.0000000000;44.6875000000;0.0253910000;0.2396240000;-0.9650880000;-0.1026610000
136;-0.2100000000;-1.5100000000;-7.5000000000;-4.7500000000;-44.6250000000;11.0625000000;7.2500000000;-5.3750000000;45.1875000000;0.0380250000;0.2379760000;-0.9656370000;-0.0971070000
