split,source_kind,original_subject,subject,exercise,exercise_label,quality_label,quality_name,source_file,template_file,samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_rms,acc_x_median,acc_x_iqr,acc_x_mean_abs,acc_x_zero_crossings,acc_x_diff_mean_abs,acc_x_diff_std,acc_x_diff_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_rms,acc_y_median,acc_y_iqr,acc_y_mean_abs,acc_y_zero_crossings,acc_y_diff_mean_abs,acc_y_diff_std,acc_y_diff_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_rms,acc_z_median,acc_z_iqr,acc_z_mean_abs,acc_z_zero_crossings,acc_z_diff_mean_abs,acc_z_diff_std,acc_z_diff_rms,gyr_x_mean,gyr_x_std,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_rms,gyr_x_median,gyr_x_iqr,gyr_x_mean_abs,gyr_x_zero_crossings,gyr_x_diff_mean_abs,gyr_x_diff_std,gyr_x_diff_rms,gyr_y_mean,gyr_y_std,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_rms,gyr_y_median,gyr_y_iqr,gyr_y_mean_abs,gyr_y_zero_crossings,gyr_y_diff_mean_abs,gyr_y_diff_std,gyr_y_diff_rms,gyr_z_mean,gyr_z_std,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_rms,gyr_z_median,gyr_z_iqr,gyr_z_mean_abs,gyr_z_zero_crossings,gyr_z_diff_mean_abs,gyr_z_diff_std,gyr_z_diff_rms,duration_seconds,acc_energy,gyr_energy,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_magnitude_range,acc_magnitude_rms,acc_magnitude_median,acc_magnitude_iqr,gyr_magnitude_mean,gyr_magnitude_std,gyr_magnitude_min,gyr_magnitude_max,gyr_magnitude_range,gyr_magnitude_rms,gyr_magnitude_median,gyr_magnitude_iqr,acc_jerk_mean_abs,acc_jerk_std,acc_jerk_rms,gyr_jerk_mean_abs,gyr_jerk_std,gyr_jerk_rms,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyr_corr_xy,gyr_corr_xz,gyr_corr_yz,acc_gyr_corr_x,acc_gyr_corr_y,acc_gyr_corr_z
training,augmented,s12,s12_p1,e7,7,2,rapid,ex7_scrt_v2_bno055_20260617_164227_962207.txt,template_times_scrt_v2.txt,170,6.8,-6.8092637144670585,3.5880104732269436,-11.1851512616,0.5384551162,11.7236063778,7.696745512821895,-8.64843169465,6.442544896675001,6.816301587425882,4.0,0.600118497312426,0.746123263866922,0.7461233566578871,1.5031483789717648,1.104927239052321,-1.0134751141,4.0743318945,5.0878070086000005,1.865561377388916,1.36003516265,1.65591014415,1.5734230468258823,18.0,0.8271890719065089,1.0515219151787676,1.0515276600702796,-5.678795074950588,1.8516699882557248,-8.2299864101,-0.371633532,7.858352878100001,5.973055771436427,-6.30196214515,1.7672683060750005,5.678795074950588,0.0,0.4880903177,0.6502961392550777,0.6503125606889881,0.6533087505411767,30.753308398872207,-93.4481412231,65.6190450166,159.0671862397,30.760246907326305,-0.5301605665,42.9571034115,25.01301589556471,35.0,16.848967579418936,21.80904633656225,21.809051283596048,-0.772769619611765,81.8935227084524,-147.4754771042,133.1133070804,280.5887841846,81.89716865975772,1.0958929086,153.7584660655,70.81399356728942,8.0,11.694070332350888,15.090025340588834,15.09002544874282,0.5844041720905884,14.81904815399323,-31.7069156907,41.7135926555,73.4205083462,14.830566962416745,-1.07252714945,14.418024264549999,11.051706713345883,28.0,5.308718838629585,7.346395556847095,7.346407180515081,6.8,98.39760599063918,7873.284740711208,9.701056639543896,2.070532797856747,5.124601109015047,13.480682878695138,8.356081769680092,9.91955674365741,9.909672345789176,3.301837337186754,78.13961837024176,42.041465027567526,3.6512081331012296,159.01676479360233,155.3655566605011,88.73153182894572,84.30813675236945,70.62418226837575,32.00706956990031,16.699418139363367,36.101566013758145,591.3378039907973,351.6253749645157,687.9831413251309,-0.7148177379962546,-0.4456326707008553,0.15208402158251944,0.846866312848722,0.5564998259537999,0.6194531624209043,-0.04213679314313365,-0.06625631998236373,-0.12982337497124086
training,augmented,s12,s12_p1,e7,7,3,amplitudine_mica,ex7_scrt_v2_bno055_20260617_164227_962207.txt,template_times_scrt_v2.txt,518,20.72,-6.336589972048262,2.4445216065089794,-9.8971606229,-3.5217186213,6.3754420016,6.791764009338947,-4.917560652,5.074408682174999,6.336589972048262,0.0,0.2084152979448743,0.27755231264958724,0.27755323335533383,1.3389842020745175,0.29957155637184535,0.5688662736,2.7721038347,2.2032375611000004,1.372086663003537,1.3007497534499999,0.27136893657500005,1.3389842020745175,0.0,0.24784564726034816,0.3347496517011595,0.3347497815973019,-5.9177280117480695,2.8092065279788954,-8.9808289512,-0.6490617576,8.3317671936,6.550659977274579,-7.06604009495,5.450607787200001,5.9177280117480695,0.0,0.21717418775918765,0.294378153610744,0.2943855283784051,-0.10858887379671824,9.453432515894734,-44.2508756566,47.283230887,91.5341065436,9.454056159981718,0.3467501728,6.253375267125,6.108978517063514,247.0,6.413490596226113,9.014259961359857,9.014276120765684,0.46805710009208534,28.317098181649694,-72.1546022243,109.1955745097,181.350176734,28.32096620664865,0.0,7.72554372175,16.97252091094884,114.0,3.5082416221021275,4.894425683868425,4.894435779247691,-0.05859334906486496,5.348988034036563,-21.908366727,19.1682774229,41.076644149900005,5.349308943108538,-0.40853619715,3.20790857725,3.426342436487259,157.0,1.9892495653029014,2.630051553262592,2.6300763984801256,20.72,90.92182630721103,920.071410923044,9.523266747509911,0.47876587491488637,7.73029586441625,11.400845978521582,3.6705501141053327,9.53529371897956,9.53587690836655,0.36549298789456763,19.447784572354905,23.27778095416998,0.4530527248576384,110.9126010106381,110.45954828578046,30.332678927569916,5.628088519978223,32.279621224426954,11.240443910369905,6.782326576321337,13.128119937372851,210.46812403180874,160.5752305519099,264.72860801256036,-0.10529294603120376,-0.9425492704858485,-0.021727901166665245,0.6263003906408678,0.5761261892566689,0.7086586415746942,0.013629707206914215,0.05295436850689624,-0.002127179044877805
training,augmented,s12,s12_p1,e8,8,1,normal,ex8_long_bno055_20260617_170534_544651.txt,template_times_long.txt,1641,65.64,-3.4581457241736135,4.157972665095411,-11.0952042678,2.2549287645,13.3501330323,5.408096572113046,-2.6161220639,8.8358772343,4.020758804571908,66.0,0.33968127866518294,0.4863737127621074,0.48637408166608337,3.547224905634126,2.6454878657469982,-2.4782398008,10.2194982285,12.697738029299998,4.425088765094508,2.7691233644,4.2679784807,3.5878341064666666,47.0,0.6155396494566464,0.8501711907606733,0.8501722276224225,-6.390336126933089,2.742471736801683,-10.9519728335,2.1125296198,13.0645024533,6.95395909121863,-7.0394720117,4.5033103883,6.444444350620963,1.0,0.3540514218787195,0.4954960263092056,0.4955067130862569,-0.1312251364709934,17.866408025017776,-119.4616037745,95.4604899676,214.9220937421,17.866889929499802,0.6203762392,11.187212018499999,10.933003251421997,724.0,10.979739131975794,16.457963553913718,16.457964246051628,0.44003214357148085,37.020368355392264,-115.5098405627,167.605662027,283.1155025897,37.02298342187329,-0.4330292776,9.1958646541,21.523767950909445,427.0,5.801909890611463,8.744998394350892,8.745002763184491,-0.1764709229154782,24.201934030765663,-91.9526035133,112.1857148959,204.1383184092,24.20257740027222,-0.7372869998,7.2117847222,13.562637189311701,411.0,4.581372070083293,6.691399811247176,6.6914048715230345,65.64,97.18646615460877,2275.691810025334,9.840346395242737,0.59502014776142,6.668184523766437,12.582741360156447,5.91455683639001,9.858319641531653,9.835477933927185,0.4642777097747981,30.94270647007981,36.30758496969765,0.39925584952252174,178.70166660624577,178.30241075672325,47.7042116591956,11.284154864864583,46.26533511408681,22.26299399403959,16.043963508994505,27.44175042989405,369.4965498514415,329.4600118410334,495.0470682212073,0.5504876891769167,-0.6288037659119834,0.036831500892126924,0.010889126122791595,-0.20989888239601878,0.7907662229970844,0.008120760075643161,-0.04308684744551566,0.047384569221897266
training,augmented,s12,s12_p1,e8,8,2,rapid,ex8_long_bno055_20260617_170534_544651.txt,template_times_long.txt,491,19.64,-5.801277400741345,3.7669966684975464,-11.7327254543,6.5452384261,18.2779638804,6.917014050934395,-7.3498520278,6.6876273081500015,6.0629328389405295,26.0,0.9781805705289797,1.3762753479353766,1.3762753723408951,3.2875315184843177,1.8962357002601231,-3.605882004,11.4155036998,15.0213857038,3.795203988716391,2.9009080877,2.4510583937500003,3.3296820483376783,16.0,1.421108043060204,2.154594914681361,2.154594927591545,-6.286532729956619,2.5962963050526335,-11.7634529846,-0.2614293347,11.5020236499,6.801562193235153,-6.6830663933,4.27827545065,6.286532729956619,0.0,0.8563791879681633,1.2690178307260063,1.269018388768978,0.5775944330716904,36.8988562677097,-136.6950991368,194.1946115081,330.8897106449,36.90337666385306,-1.142835769,26.637476765549998,23.07262595755153,193.0,25.478821468238774,39.213734615355776,39.21373502958889,0.06402859011832945,110.37678638972112,-251.4745198979,357.4286758607,608.9031957586001,110.3768049609268,-2.7214300858,169.25496545735,85.38355490247392,43.0,22.526391366099183,33.65647658233459,33.65647685911597,-0.16051783982077444,61.88131047475467,-136.1695237811,234.5057607935,370.6752845746,61.881518663086176,-1.2066047739,79.21364893485,46.73918049741712,50.0,13.816556851615715,21.224154788603347,21.22415478860585,19.64,108.50990496523845,17374.220634626574,10.232432698021745,1.9512114302898778,3.7638149562128236,15.120698645557425,11.356883689344603,10.416808770695487,10.031465546716865,1.9475945179639123,104.43802415278527,80.41716076615,0.2589793940730979,379.81916239201195,379.56018299793885,131.81130693012105,108.56168784179756,148.2282967250243,54.399845367829194,46.178131944941846,71.3565907675541,1044.1511500617196,927.5429900243766,1396.6343911412796,-0.019706540751145307,-0.41329840733111506,-0.20408072970022922,0.3300335294131896,0.4485867839486885,0.9340068811058296,-0.05128790823136669,-0.050812035167610195,0.06466184339766104
training,augmented,s12,s12_p1,e8,8,3,amplitudine_mica,ex8_long_bno055_20260617_170534_544651.txt,template_times_long.txt,1575,63.0,-6.445298333413396,2.23069327208049,-10.3418845614,-1.9680061436,8.3738784178,6.820400507360743,-5.7011216874,4.5118468822,6.445298333413396,0.0,0.25334985091988566,0.35187700780515374,0.3518770096484594,3.1945744921231745,1.7761739764714013,-0.8401337425,8.5341189046,9.3742526471,3.6551470805452233,3.1824621576,2.541055152,3.20904022946273,16.0,0.37029488506454894,0.51745317970168,0.5174535470740897,-5.717091515652317,2.1257353891986366,-8.9253952757,-0.8565716482,8.0688236275,6.099498860007698,-6.5019750156,3.48489477505,5.717091515652317,0.0,0.2684475796273824,0.3626862707330857,0.36268777492019333,0.155497293216381,8.571853838086518,-44.9233321896,79.6755216777,124.59885386730001,8.573264117576,0.0,6.7268821700000005,5.538668241384762,718.0,6.013019675175857,8.533301799235755,8.53330253628913,0.08738971953587325,28.64187660501025,-109.8980076994,105.6965693784,215.5945770778,28.642009922833875,-0.7598032302,8.11400960605,16.385089305002285,332.0,4.595262952159149,6.591870615179343,6.591870980669218,0.011013675399047691,14.651364288091669,-75.3244894499,53.5770365747,128.9015260246,14.651368427673017,-0.8646344238,4.5027716498,8.288845892378731,321.0,2.4943378559696954,3.5737990977268432,3.57380010213142,63.0,97.08184960446013,1108.5281868528439,9.842821967919756,0.44800146461410084,7.563042076176751,12.243170780630235,4.680128704453484,9.853012209698115,9.839427295503658,0.3952602667032856,20.463994504800937,26.26315129150196,0.3403840685344715,149.76572884709142,149.42534477855696,33.294566926945365,7.064108546061822,23.828055642434403,15.001535486638643,10.094686666888627,18.08172463731094,224.75633928117827,173.59688054566996,283.9917058335749,0.8057756594896115,-0.8646079035485237,-0.6235073084479643,-0.39310488432142604,-0.4380670363267881,0.9386583020846185,0.00786375697752586,0.019892630649271426,0.014567245728938472
training,augmented,s12,s12_p1,e8,8,1,normal,ex8_scrt_bno055_20260617_170018_516871.txt,template_times_scrt.txt,648,25.92,-4.687946265307253,4.028362035575345,-11.7695319604,2.0757217059,13.8452536663,6.180982193476451,-2.75724237675,7.89027108985,4.907154120758796,8.0,0.4413919760234931,0.6912992340330683,0.6912999535301555,1.292017718322531,1.2993824743735227,-2.6555183871,5.6230010399,8.278519426999999,1.832404049102822,1.2670428678499999,1.8242604924,1.5009365334595677,93.0,0.7273113302928903,1.0603792097648073,1.0603818960345777,-5.994029806016203,4.090652517378631,-11.0752214127,4.0628195688,15.1380409815,7.256847203389829,-8.471567939949999,6.9746201207,6.512929936569289,5.0,0.3847161739469861,0.5656167200905085,0.565680857667148,-0.2141766611768518,19.410073805921815,-146.9163974751,90.8325984032,237.7489958783,19.41125541518438,0.0628164138,10.127384490899999,10.829930823023766,333.0,12.698717164193816,20.04766707230036,20.047667728981324,1.498730983084105,40.09594052396839,-142.2348592113,245.874669559,388.1095287703,40.123940996134294,-0.31216169694999996,10.78348023575,21.873028626300155,172.0,7.811924305171097,13.114727382083284,13.114727399553532,-0.8326723397518517,15.93507030630083,-71.7900322535,87.0434235745,158.833455828,15.956810736865254,-0.9854770964999999,6.3868986011499995,8.761793930845679,162.0,4.8487938081132915,8.218843500455028,8.218843571407781,25.92,94.22407680858817,2241.3472867469295,9.684712377297037,0.65606629056652,5.943751725589797,12.355897671341722,6.412145945751925,9.706908715373197,9.68467777107698,0.439857514327306,28.52754855595011,37.782618492301964,0.5069530193531114,280.31264084273954,279.80568782338645,47.34286943930342,9.763347239487736,31.9682641299486,26.46407312884456,22.385050220649333,34.66176048543734,442.7736100759754,452.61524370869586,633.1737744230994,0.3274733370627165,-0.8574897424365513,-0.3688022788724617,0.12455380736782762,0.03726179860073749,0.7825780731174462,-0.04455819641007094,-0.16313304759551941,0.08121001099093958
training,augmented,s12,s12_p1,e8,8,2,rapid,ex8_scrt_bno055_20260617_170018_516871.txt,template_times_scrt.txt,131,5.24,-7.005051648309923,3.702423955042894,-14.6245381226,3.4943183736,18.1188564962,7.923300558376227,-8.7413321561,5.067857823250002,7.175901432464122,10.0,1.176210186936923,1.6954113376098705,1.6954123254199949,1.9119358960580153,1.878699372037821,-4.7181572392,6.851352256,11.5695094952,2.6804869335869688,2.0121659164,2.7158686957,2.209621855276336,22.0,1.5037798566884617,2.265263174612789,2.2653102407863863,-5.870421045180153,2.794616239467095,-11.4501803672,-1.0342435886,10.415936778599999,6.501670798616864,-6.4571610527,4.70713977245,5.870421045180153,0.0,1.054214823386154,1.4349410327669878,1.43494681545734,-1.269837958146565,52.56907449873318,-139.6865994357,202.1813856872,341.8679851229,52.58440911613736,-0.9941916771,40.7639107037,34.24031619092825,37.0,26.173159629283845,39.61289101853375,39.6128965143408,0.7915492327221366,133.6419288660123,-239.2687081025,293.2394525752,532.5081606777001,133.64427298323005,-1.5758167938,229.2657235277,106.15901512066871,9.0,25.402287866958464,36.61025949936178,36.61032426624877,-1.9915604658557258,44.606130655800925,-97.9539824956,97.6994191217,195.6534016173,44.65056780346183,-1.6468263621,61.81119847024999,34.02264289282214,17.0,12.765486250523844,18.456687576655288,18.45669925479994,5.24,112.23542511308277,22619.58498848097,10.307305918142353,2.4484423258288923,4.589404083209244,18.714810881532078,14.125406798322834,10.59412219643906,9.950762909071976,2.4228814754169186,121.68882605172396,88.3822075003461,0.8772065285260607,363.5080357002066,362.63082917168055,150.39808838040784,130.88875397886608,148.79281568693017,61.04373408018244,50.639571055312246,79.31395606775672,1105.6832119402422,899.3367612619816,1425.2515480867512,-0.1989131421725732,-0.19435148156454746,-0.2033267479191864,0.6883969428512582,0.5932328720703457,0.9117550721051294,-0.3217387963410522,-0.14248538802656235,0.09032073235985212
training,augmented,s12,s12_p1,e8,8,3,amplitudine_mica,ex8_scrt_bno055_20260617_170018_516871.txt,template_times_scrt.txt,520,20.8,-6.727414335786924,1.8688006235719963,-9.7764040283,-4.1669826704,5.6094213579,6.982157217938772,-6.0023175345999995,3.9221347107750013,6.727414335786924,0.0,0.18820050591791912,0.25501856600204736,0.2550186564207506,2.066738755998846,0.801405641397183,-0.2229360197,3.9313119345,4.1542479542,2.216677713969915,2.0409910579000003,0.9862235549,2.068092205480769,6.0,0.3064788152071291,0.391943927670121,0.3919517639603428,-5.8608626766786545,2.3026982679673265,-8.5534874027,-1.0070799675,7.5464074352,6.296993777048266,-6.7364625265499996,3.9966208869749997,5.8608626766786545,0.0,0.2160757470890173,0.31364200242049695,0.3136445225917995,0.4954264632161537,6.525439803937492,-28.6839271736,30.6930621321,59.3769893057,6.5442197407534115,0.063127084,4.4691510958750005,4.126124757148847,266.0,4.229076576845665,5.853981827800448,5.853981835094411,0.13740813901730767,25.324512245496162,-74.6796119229,94.2887242461,168.968336169,25.32488502380521,-0.5055558966,4.129210776125,13.11531566937077,135.0,3.5036526481071295,5.36220684097864,5.362207037680413,-0.3141813572400001,10.287596664631069,-35.0510293071,40.6213127268,75.67234203390001,10.292393067667279,-0.6261200442,2.8700512385,5.648758634981923,116.0,1.9382471667884391,2.824325490007944,2.8243258019325763,20.8,93.31631013180998,790.1099685435855,9.655738955719261,0.28812384631521953,8.489025924837177,10.865562498817363,2.376536573980186,9.660036756234936,9.642606003139635,0.2868942856473353,15.676779964212143,23.33127811538112,0.33950285713940836,104.9242402033207,104.58473734618129,28.108894829636856,4.280698163783427,11.193287781676712,11.957187644637319,7.427762480871979,14.076433917768975,165.9884733104531,129.70087374640826,210.652533624727,0.5448197550551094,-0.9609413526503156,-0.5760806087583494,0.6665409977176503,0.6423717206414339,0.9711789592366915,-0.040489975944245596,0.12288795251897539,0.02240670467038217
training,augmented,s12,s12_p2,e6,6,1,normal,ex6_long_bno055_20260617_160550_609767.txt,template_times_long.txt,1757,70.28,6.817408309618667,3.367554446395156,0.2958,10.5876,10.2918,7.6037805734709005,8.772,6.8544,6.817408309618667,0.0,0.20652095671981777,0.3431422345994033,0.34318457123195806,-0.3042119521912351,0.8955670790597541,-4.8042,1.4994,6.303599999999999,0.9458251978836375,-0.0408,1.3974,0.7276425725668753,191.0,0.2426101366742597,0.37072120720556184,0.37072227246681755,4.699970745589073,4.463930479834671,-2.2644,12.8622,15.1266,6.482005888472341,3.468,8.9658,4.992061126920888,33.0,0.2880570615034168,0.4469347284617387,0.44697786166150305,-0.36283437677859987,7.551377355585574,-40.48125,40.35375,80.83500000000001,7.560089202610171,-0.255,6.43875,5.1903457598178715,688.0,5.404409880410023,7.771626783730287,7.771626784493441,-1.5635258964143426,38.4302840705848,-120.67875,114.30375,234.9825,38.46207673767241,0.06375,9.498750000000001,23.189325554923165,431.0,4.78306520501139,7.248789751309138,7.248789812764892,-0.17909504837791687,4.924318737128045,-39.58875,43.4775,83.06625,4.927574460237394,-0.19125,3.50625,3.101798520204895,612.0,2.6770280466970386,4.465353095112437,4.465353367986621,70.28,100.72846465263517,1560.7672857872083,10.024521668698993,0.4872678590051992,8.296613788769488,13.23286770280728,4.936253914037792,10.036357140548317,10.002955437269527,0.3296142806337574,25.38792389092805,30.269136200024818,0.1275,122.20816803460805,122.08066803460805,39.506547378722026,7.635642777461502,40.854214401965265,12.445610900345565,11.37900184983379,16.863419397658387,219.00648401868798,187.31719965830166,288.1866987389527,0.8282472070553966,-0.9509359877871564,-0.8089113761170817,-0.5286332841524254,-0.5787555927193954,0.3886007702055757,0.010606710486133616,0.10094266308039425,0.13855933530546405
training,augmented,s12,s12_p2,e6,6,2,rapid,ex6_long_bno055_20260617_160550_609767.txt,template_times_long.txt,431,17.24,5.403941067285383,2.8068296992698487,0.2142,10.0674,9.8532,6.089406540821261,5.4978,5.1918,5.403941067285383,0.0,0.5715320930232558,0.7421799844503804,0.7424486857532608,-0.6694134570765661,1.1035822733136118,-3.7842,1.6932,5.477399999999999,1.290739404561292,-0.5916,1.7136,1.0256324825986078,67.0,0.5362116279069767,0.7287625585861085,0.7287948014390958,5.320944779582366,6.768127698782013,-9.5778,35.3736,44.95140000000001,8.609297642339074,5.8956,11.8932,7.109281670533641,21.0,1.2419567441860466,1.989057450640942,1.9893693431675488,-0.8290458236658933,24.037972176652186,-82.93875,51.44625,134.385,24.052264411968416,0.44625,32.225625,19.309446055684454,122.0,18.847168604651163,25.951926237472918,25.95193628051381,5.060951276102087,134.9439024995883,-286.17375,360.50625,646.6800000000001,135.03877239384795,14.9175,216.144375,114.25982018561484,25.0,26.080125000000002,33.00327543493978,33.003281684903854,1.7373723897911832,13.76882673317286,-54.37875,37.67625,92.055,13.878006068198138,1.4025,18.7425,11.094866589327149,78.0,6.561061046511628,8.674716873254907,8.674733627830202,17.24,112.86688612426914,19006.580525409656,10.287041240990407,2.653991075801072,5.904566710606292,35.77286002153029,29.868293310924,10.623882817702253,9.774947965078894,3.214311545608913,118.04608899903086,71.21587882939129,1.344807723245223,362.74367327787405,361.39886555462886,137.86435552893886,112.97323827183587,110.74326605399337,40.694388605354185,38.651561051710374,56.124650873726374,916.9029265164422,554.9960808125707,1071.788984069033,0.7589133472623366,-0.8423623269051801,-0.714954587957236,-0.6052183701964509,-0.44235576173787317,0.32099051532441675,-0.09042165812880867,-0.07593573152430165,0.0406276967834292
